Date,Postal outcode,County,Latitude,Longitude,Number-Of-People,Number-Of-Showers,Number-Of-Toilets,Showers-Per-Week,Shower-Duration-Minutes,Washing-Machine-Per-Week,Dishwasher-Per-Week,Boil-Water-Per-Week,Bath-Frequency-Per-Week,Wash-Dishes-By-Hand,Has-Garden,Garden-Watering-Per-Week,Has-Swimming-Pool,Car-Wash-Per-Month,Household-Water-Use-Litres-Yearly,Bathroom-Water-Use-Litres-Yearly,Kitchen-Water-Use-Litres-Yearly,Outdoor-Water-Use-Litres-Yearly,Household-Water-Use-Money-£-Yearly,Person-Water-Use-Litres-Yearly,Person-Water-Use-Litres-Per-Day,Household-Water-Saving-Litres-Yearly,Household-Water-Saving-Money-£-Yearly,Household-Energy-Use-Money-£-Yearly,Household-Energy-Saving-kWh-Yearly,Household-Energy-Saving-Cost-£-Yearly
2020-05-14,YO1,Yorkshire,50.5642,-3.9541,4,2,2,6,10,1,0,15,2,yes,no,0,no,2,112479,50615,28119,33743,224.96,28119,77.0,7490,14.98,320.79,1621,126.88
2020-05-15,IP1,Derbyshire,54.3501,-3.393,4,4,2,20,16,3,0,25,3,no,yes,4,no,1,241050,108472,60262,72315,482.1,60262,165.1,7094,14.19,466.14,1139,99.64
2020-05-16,DE1,Devon,53.1805,-2.6828,3,3,3,3,16,3,1,23,4,yes,no,2,no,3,106435,47895,26608,31930,212.87,35478,97.2,10275,20.55,476.42,1439,25.34
2020-05-17,CT1,Suffolk,50.8237,-2.7833,4,2,2,7,7,4,5,6,1,yes,yes,0,no,2,117557,52900,29389,35267,235.11,29389,80.5,4704,9.41,1272.86,154,37.5
2020-05-18,EX1,Suffolk,52.1492,1.4274,3,1,1,20,9,5,3,10,2,yes,no,3,no,2,162168,72975,40542,48650,324.34,54056,148.1,3614,7.23,971.95,1809,20.16
2020-05-19,CT1,Derbyshire,51.4363,-2.317,2,2,2,15,15,1,3,10,4,no,no,2,no,1,163691,73660,40922,49107,327.38,81845,224.2,19254,38.51,520.71,1195,145.12
2020-05-20,CM1,Surrey,53.684,-3.2992,3,4,2,16,11,1,5,5,4,yes,yes,1,no,2,159655,71844,39913,47896,319.31,53218,145.8,19686,39.37,1525.98,1422,167.91
2020-05-21,CT1,Leicestershire,52.2671,-0.9994,5,2,3,5,6,3,8,11,4,yes,yes,0,no,0,145666,65549,36416,43699,291.33,29133,79.8,15883,31.77,1645.34,1380,41.24
2020-05-22,EX1,Derbyshire,54.9464,0.7188,2,1,2,8,12,5,0,16,1,yes,yes,3,no,3,102081,45936,25520,30624,204.16,51040,139.8,5153,10.31,578.24,1954,71.79
2020-05-23,CM1,Derbyshire,50.2737,-0.2707,2,1,2,13,12,3,1,25,4,yes,yes,2,no,2,128116,57652,32029,38434,256.23,64058,175.5,7968,15.94,1500.98,600,101.03
2020-05-24,CH1,Cheshire,51.7751,-2.3715,2,2,2,11,18,2,7,27,0,no,yes,0,no,3,139843,62929,34960,41952,279.69,69921,191.6,19538,39.08,314.51,480,37.13
2020-05-25,NR1,Kent,52.4095,-0.9111,2,4,2,9,6,1,7,16,0,no,yes,4,no,3,68727,30927,17181,20618,137.45,34363,94.1,6939,13.88,1740.69,142,89.08
2020-05-26,NR1,Derbyshire,52.5157,-0.0683,1,4,2,12,9,4,5,24,0,no,yes,4,no,1,84172,37877,21043,25251,168.34,84172,230.6,8474,16.95,1932.91,1211,193.7
2020-05-27,DE1,Kent,51.5797,0.0046,3,4,1,9,8,4,5,25,4,yes,no,1,no,3,116757,52540,29189,35027,233.51,38919,106.6,6724,13.45,480.56,1600,146.64
2020-05-28,LA1,Devon,53.6462,-0.334,3,3,2,7,7,4,7,27,2,yes,no,2,no,1,106636,47986,26659,31990,213.27,35545,97.4,7669,15.34,1615.09,1264,41.72
2020-05-29,CH1,Kent,54.3737,0.7895,3,2,1,6,NULL,6,1,10,1,no,yes,2,no,2,106007,47703,26501,31802,212.01,35335,96.8,8575,17.15,375.14,1104,28.77
2020-05-30,CH1,Surrey,54.6936,0.7856,2,2,2,19,13,6,1,18,0,yes,no,1,no,2,168916,76012,42229,50674,337.83,84458,231.4,18317,36.63,1930.25,285,94.58
2020-05-31,LE1,Derbyshire,54.0255,-0.8158,3,2,2,7,12,1,0,21,0,no,yes,2,no,2,98367,44265,24591,29510,196.73,32789,89.8,17070,34.14,1013.73,1061,197.71
2020-06-01,CT1,Derbyshire,54.2529,-1.6358,4,3,1,19,18,1,5,21,2,no,no,4,no,3,248382,111771,62095,74514,496.76,62095,170.1,5386,10.77,1163.5,1028,160.72
2020-06-02,NR1,Essex,52.7527,-0.4714,5,2,2,19,15,4,5,22,0,yes,no,4,no,3,232167,104475,58041,69650,464.33,46433,127.2,18115,36.23,1575.01,177,65.69
2020-06-03,EX1,Kent,54.1294,0.5002,3,3,2,19,12,7,5,17,1,no,yes,1,no,0,183422,82539,45855,55026,366.84,61140,167.5,12953,25.91,647.81,1325,14.99
2020-06-04,GU1,Suffolk,51.5175,-3.9689,1,1,2,3,8,1,1,17,2,no,no,3,no,3,36979,16640,9244,11093,73.96,36979,101.3,3201,6.4,917.95,1639,88.14
2020-06-05,GU1,Derbyshire,51.9924,1.456,5,2,1,4,8,4,6,15,3,yes,yes,1,no,1,135291,60880,33822,40587,270.58,27058,74.1,11591,23.18,326.02,1378,40.5
2020-06-06,CM1,Leicestershire,51.5846,-2.9941,4,3,2,11,14,2,2,7,1,yes,no,4,no,0,153047,68871,38261,45914,306.09,38261,104.8,18550,37.1,1306.32,594,44.25
2020-06-07,NR1,Essex,52.3369,-1.4136,2,4,1,17,19,2,0,21,1,yes,yes,1,no,3,193546,87095,48386,58063,387.09,96773,265.1,17341,34.68,1638.8,563,40.84
2020-06-08,NR1,Kent,51.4279,0.7962,1,2,1,7,6,2,0,6,4,no,yes,4,no,0,59245,26660,14811,17773,118.49,59245,162.3,7870,15.74,1733.31,1284,146.73
2020-06-09,DE1,Suffolk,54.8081,-2.7623,1,1,2,15,12,3,8,6,3,yes,no,3,no,3,131720,59274,32930,39516,263.44,131720,360.9,4828,9.66,1165.43,1746,16.81
2020-06-10,GU1,Suffolk,51.5642,-1.3776,2,4,1,6,4,3,2,11,3,yes,no,4,no,3,68422,30789,17105,20526,136.84,34211,93.7,4579,9.16,1578.45,240,117.3
2020-06-11,NR1,Yorkshire,50.4902,-3.2708,1,3,3,15,15,5,7,26,2,yes,yes,2,no,0,151024,67960,37756,45307,302.05,151024,413.8,15576,31.15,469.83,1387,152.98
2020-06-12,DE1,Cornwall,52.6341,-1.8271,5,2,1,8,19,5,9,29,0,yes,yes,0,no,1,181447,81651,45361,54434,362.89,36289,99.4,15327,30.65,1538.14,1038,39.72
2020-06-13,CT1,Devon,50.2855,-3.0258,3,2,2,14,6,5,6,14,3,yes,no,3,no,1,137001,61650,34250,41100,274.0,45667,125.1,1799,3.6,208.17,1571,179.66
2020-06-14,IP1,Surrey,50.5527,-2.0,3,2,3,11,10,2,1,18,2,yes,yes,0,no,3,120661,54297,30165,36198,241.32,40220,110.2,4422,8.84,550.72,1451,24.85
2020-06-15,LE1,Norfolk,51.0969,-1.9459,4,2,3,17,10,2,1,25,3,yes,yes,3,no,0,169472,76262,42368,50841,338.94,42368,116.1,7761,15.52,1342.35,1474,139.71
2020-06-16,TR1,Derbyshire,52.3218,1.4624,4,3,2,17,8,2,3,23,1,yes,no,3,no,1,136214,61296,34053,40864,272.43,34053,93.3,9139,18.28,776.97,860,42.67
2020-06-17,CH1,Cheshire,52.1663,1.4715,4,1,3,19,19,1,1,21,3,yes,no,3,no,1,257284,115777,64321,77185,514.57,64321,176.2,15906,31.81,939.1,952,163.15
2020-06-18,LA1,Kent,53.9985,-3.3687,5,1,3,7,9,1,4,20,0,yes,yes,3,no,1,135046,60770,33761,40513,270.09,27009,74.0,6438,12.88,1686.92,1627,118.57
2020-06-19,CM1,Kent,53.6974,-0.0072,2,1,1,7,7,2,9,21,2,no,yes,4,no,2,73502,33075,18375,22050,147.0,36751,100.7,11426,22.85,1227.97,1453,121.95
2020-06-20,IP1,Essex,52.1316,-3.7154,5,2,2,7,11,4,6,22,0,no,yes,2,no,1,138761,62442,34690,41628,277.52,27752,76.0,17770,35.54,918.14,376,75.74
2020-06-21,LE1,Essex,51.6685,-3.8339,4,1,1,16,7,5,1,15,4,no,yes,4,no,3,167472,75362,41868,50241,334.94,41868,114.7,9956,19.91,1038.37,1434,63.82
2020-06-22,LE1,Cheshire,51.5823,-3.4207,1,2,2,4,13,3,8,23,0,no,yes,4,no,3,50163,22573,12540,15048,100.33,50163,137.4,13099,26.2,1727.18,1616,98.03
2020-06-23,LE1,Kent,53.87,1.3102,3,1,2,11,18,5,0,15,0,yes,yes,2,no,1,164740,74133,41185,49422,329.48,54913,150.4,4983,9.97,1074.06,162,153.97
2020-06-24,LE1,Lancashire,50.2604,1.1747,3,2,1,16,9,4,1,14,2,yes,yes,3,no,1,140915,63411,35228,42274,281.83,46971,128.7,4390,8.78,1775.63,955,41.96
2020-06-25,GU1,Surrey,50.0641,-2.9334,5,2,2,17,19,6,6,18,1,no,yes,2,no,0,261358,117611,65339,78407,522.72,52271,143.2,6133,12.27,644.78,928,165.09
2020-06-26,DE1,Kent,53.9777,-3.1108,2,1,1,6,19,1,4,18,3,yes,no,0,no,2,110920,49914,27730,33276,221.84,55460,151.9,2636,5.27,1160.76,1983,101.17
2020-06-27,CH1,Derbyshire,52.3857,-2.6771,3,3,3,8,8,7,0,14,3,yes,no,2,no,3,104044,46819,26011,31213,208.09,34681,95.0,12346,24.69,864.25,130,95.92
2020-06-28,NR1,Cornwall,50.6544,-1.1645,1,2,1,16,15,2,3,25,2,yes,yes,4,no,2,151483,68167,37870,45444,302.97,151483,415.0,15250,30.5,1264.34,1199,13.15
2020-06-29,LE1,Cheshire,51.1778,-0.8666,2,1,2,7,17,1,7,27,2,yes,yes,3,no,0,105318,47393,26329,31595,210.64,52659,144.3,10667,21.33,1235.92,400,33.6
2020-06-30,LA1,Derbyshire,54.6625,-2.7812,1,2,1,13,13,1,4,8,1,yes,yes,4,no,1,101832,45824,25458,30549,203.66,101832,279.0,2518,5.04,1228.36,763,92.07
2020-07-01,NR1,Lancashire,54.2975,0.1614,3,4,1,16,9,4,1,14,1,no,yes,0,no,1,144099,64844,36024,43229,288.2,48033,131.6,10591,21.18,1149.99,1698,196.45
2020-07-02,EX1,Surrey,53.5489,-2.2975,4,4,2,9,6,1,8,10,4,no,yes,3,no,2,123224,55450,30806,36967,246.45,30806,84.4,15435,30.87,1017.98,1151,57.53
2020-07-03,EX1,Kent,52.4111,1.0717,2,1,1,16,16,1,0,26,3,no,yes,1,no,3,175910,79159,43977,52773,351.82,87955,241.0,17111,34.22,1838.67,1461,11.95
2020-07-04,LA1,Norfolk,52.6016,-0.388,3,3,2,15,6,7,0,15,3,no,no,4,no,1,135894,61152,33973,40768,271.79,45298,124.1,19749,39.5,682.32,644,92.81
2020-07-05,DE1,Yorkshire,54.8762,-1.6001,2,2,3,20,13,5,9,22,4,no,no,4,no,2,189951,85477,47487,56985,379.9,94975,260.2,12730,25.46,981.12,882,13.03
2020-07-06,LA1,Derbyshire,54.8289,0.3445,1,1,1,4,10,5,4,10,2,no,no,2,no,0,49051,22072,12262,14715,98.1,49051,134.4,2458,4.92,580.17,1791,73.88
2020-07-07,GU1,Cornwall,51.0763,0.4985,3,2,3,11,16,6,8,25,3,no,yes,3,no,2,174732,78629,43683,52419,349.46,58244,159.6,18513,37.03,798.06,1407,77.27
2020-07-08,LA1,Norfolk,54.0555,-2.4024,1,2,1,13,4,4,5,19,0,no,yes,4,no,2,56311,25339,14077,16893,112.62,56311,154.3,5775,11.55,648.17,1163,10.45
2020-07-09,CT1,Leicestershire,50.9862,-2.1316,3,2,1,13,4,7,4,10,2,no,no,0,no,3,111179,50030,27794,33353,222.36,37059,101.5,12447,24.89,1405.49,1100,158.12
2020-07-10,NR1,Essex,51.0677,1.1478,1,3,1,8,4,2,5,24,2,yes,yes,3,no,2,59760,26892,14940,17928,119.52,59760,163.7,15832,31.66,1473.7,431,183.44
2020-07-11,IP1,Derbyshire,53.3805,-3.0939,1,3,3,3,9,7,5,5,1,yes,no,3,no,2,47628,21432,11907,14288,95.26,47628,130.5,10415,20.83,698.12,1978,199.76
2020-07-12,YO1,Essex,52.025,-3.7682,3,2,1,7,7,5,8,13,4,yes,no,2,no,2,110616,49777,27654,33184,221.23,36872,101.0,6512,13.02,1970.5,1025,106.67
2020-07-13,DE1,Kent,54.6577,-1.5027,3,2,3,16,17,7,8,18,2,no,yes,4,no,3,216851,97582,54212,65055,433.7,72283,198.0,14687,29.37,711.61,1467,68.26
2020-07-14,LA1,Essex,50.445,0.4067,1,2,3,18,9,6,4,7,1,no,no,4,no,0,117344,52804,29336,35203,234.69,117344,321.5,19445,38.89,1691.11,157,146.32
2020-07-15,CM1,Leicestershire,52.5576,0.2442,3,2,2,11,17,1,3,5,0,no,yes,1,no,3,145154,65319,36288,43546,290.31,48384,132.6,4822,9.64,726.68,1997,149.93
2020-07-16,EX1,Cornwall,54.5926,1.0574,4,4,2,10,17,6,0,18,0,no,no,1,no,1,174379,78470,43594,52313,348.76,43594,119.4,5921,11.84,943.75,1648,82.05
2020-07-17,CT1,Surrey,54.5206,-1.0674,4,3,2,10,18,6,5,18,3,no,yes,3,no,1,175634,79035,43908,52690,351.27,43908,120.3,3805,7.61,1396.49,183,117.46
2020-07-18,CH1,Suffolk,50.7826,-3.4496,1,4,2,18,4,3,NULL,8,4,no,no,4,no,2,73095,32892,18273,21928,146.19,73095,200.3,13350,26.7,1203.8,374,166.14
2020-07-19,LE1,Devon,51.8332,-0.7622,3,3,1,20,7,5,6,18,4,no,no,2,no,1,157966,71084,39491,47389,315.93,52655,144.3,5066,10.13,1111.16,1059,45.94
2020-07-20,YO1,Cheshire,53.0956,0.2812,3,2,2,10,19,6,0,27,1,yes,yes,4,yes,3,161784,72802,40446,48535,323.57,53928,147.7,2825,5.65,1629.59,999,13.89
2020-07-21,DE1,Surrey,50.797,-3.4867,1,2,2,11,7,6,5,8,3,yes,no,2,no,2,90399,40679,22599,27119,180.8,90399,247.7,16007,32.01,1473.9,125,112.54
2020-07-22,IP1,Suffolk,54.8401,-3.0504,4,2,2,7,5,3,7,15,4,no,yes,1,no,3,127626,57431,31906,38287,255.25,31906,87.4,6767,13.53,1845.5,1302,136.23
2020-07-23,YO1,Lancashire,54.5737,-3.9324,5,2,1,4,4,2,2,24,3,no,yes,0,no,1,110358,49661,27589,33107,220.72,22071,60.5,8702,17.4,615.52,373,119.24
2020-07-24,LA1,Derbyshire,50.8348,-0.7349,4,3,1,16,16,1,0,13,1,yes,yes,4,no,1,198313,89240,49578,59493,396.63,49578,135.8,4877,9.75,229.37,580,123.29
2020-07-25,GU1,Derbyshire,50.6058,0.877,4,2,3,20,19,5,6,15,3,no,yes,1,no,3,274820,123669,68705,82446,549.64,68705,188.2,19811,39.62,1999.75,270,84.69
2020-07-26,EX1,Cornwall,50.427,-0.3114,4,2,1,15,11,7,3,19,2,yes,yes,0,no,3,182453,82103,45613,54735,364.91,45613,125.0,17098,34.2,710.15,993,133.78
2020-07-27,EX1,Derbyshire,54.5472,1.4012,3,3,2,14,9,2,4,10,2,no,yes,0,no,1,125647,56541,31411,37694,251.29,41882,114.7,15869,31.74,277.3,1570,18.13
2020-07-28,CH1,Norfolk,50.9681,-3.6533,3,3,1,17,7,7,1,29,2,yes,yes,1,yes,1,145379,65420,36344,43613,290.76,48459,132.8,8859,17.72,645.23,1080,38.73
2020-07-29,GU1,Suffolk,52.0814,0.9665,4,2,3,17,5,7,6,16,2,yes,no,1,yes,3,140721,63324,35180,42216,281.44,35180,96.4,6276,12.55,1403.8,1931,94.51
2020-07-30,LE1,Cornwall,52.2443,0.4774,3,3,3,3,15,4,0,17,0,no,yes,1,no,3,82733,37229,20683,24819,165.47,27577,75.6,19804,39.61,1258.6,1146,189.17
2020-07-31,NR1,Yorkshire,52.9951,-2.2717,2,1,1,9,16,2,3,22,0,no,no,2,no,0,116008,52203,29002,34802,232.02,58004,158.9,7372,14.74,572.08,1454,132.45
2020-08-01,TR1,Norfolk,50.3587,1.3544,2,2,1,15,8,4,7,27,4,no,no,3,no,3,125097,56293,31274,37529,250.19,62548,171.4,9612,19.22,535.2,926,77.5
2020-08-02,CT1,Derbyshire,51.1338,-2.4163,4,1,2,20,12,4,6,27,0,no,yes,3,no,2,205186,92333,51296,61555,410.37,51296,140.5,13413,26.83,999.82,1513,97.01
2020-08-03,EX1,Essex,54.6575,0.8912,1,1,1,3,10,5,6,18,3,yes,no,3,no,3,56103,25246,14025,16830,112.21,56103,153.7,13329,26.66,224.31,425,170.67
2020-08-04,CM1,Leicestershire,54.5421,0.8441,3,3,2,13,7,3,6,28,3,yes,no,2,no,2,122070,54931,30517,36621,244.14,40690,111.5,10319,20.64,204.28,1358,113.07
2020-08-05,EX1,Essex,53.9065,0.1671,5,2,2,15,18,4,4,15,0,yes,yes,1,no,0,237844,107029,59461,71353,475.69,47568,130.3,5001,10.0,1310.33,1096,19.09
2020-08-06,YO1,Norfolk,50.097,-0.9009,4,3,1,11,8,1,9,29,3,no,yes,3,no,0,136693,61511,34173,41007,273.39,34173,93.6,19805,39.61,785.51,1582,89.2
2020-08-07,EX1,Lancashire,51.635,-3.34,6,3,2,18,11,5,2,28,4,yes,yes,2,no,0,226069,101731,56517,67820,452.14,37678,103.2,11313,22.63,243.05,1223,83.73
2020-08-08,DE1,Derbyshire,53.1398,-1.0742,3,1,2,13,14,6,9,6,1,yes,yes,2,no,3,175756,79090,43939,52726,351.51,58585,160.5,15286,30.57,1027.65,875,180.98
2020-08-09,EX1,Lancashire,51.376,-2.0376,1,3,2,5,16,6,6,23,0,no,no,1,no,0,69903,31456,17475,20970,139.81,69903,191.5,1079,2.16,1884.0,1467,68.03
2020-08-10,TR1,Lancashire,54.5479,0.3572,4,2,2,19,8,4,7,6,2,no,no,0,no,0,164348,73956,41087,49304,328.7,41087,112.6,18177,36.35,658.85,1614,22.29
2020-08-11,TR1,Suffolk,53.1694,0.1697,2,1,2,4,19,5,6,21,3,yes,yes,2,no,2,95800,43110,23950,28740,191.6,47900,131.2,11547,23.09,651.91,1389,77.42
2020-08-12,LE1,Cheshire,50.3595,1.0084,2,3,2,11,15,1,5,27,3,yes,yes,4,no,3,138499,62324,34624,41549,277.0,69249,189.7,15258,30.52,1042.37,1782,18.34
2020-08-13,IP1,Suffolk,54.545,-3.9184,2,3,2,11,9,5,8,12,1,yes,yes,2,no,0,120957,54430,30239,36287,241.91,60478,165.7,17067,34.13,467.23,251,168.14
2020-08-14,NR1,Kent,54.7888,0.4501,2,2,1,18,19,7,5,9,4,no,yes,0,no,2,234325,105446,58581,70297,468.65,117162,321.0,6436,12.87,1348.29,1240,122.14
2020-08-15,CM1,Devon,50.3886,1.1615,2,4,1,3,16,5,4,15,3,yes,yes,0,no,2,97540,43893,24385,29262,195.08,48770,133.6,11242,22.48,1710.66,772,99.18
2020-08-16,EX1,Norfolk,52.6618,0.3412,2,2,3,19,13,7,5,29,2,no,no,4,no,3,193461,87057,48365,58038,386.92,96730,265.0,1486,2.97,550.15,971,78.37
2020-08-17,EX1,Surrey,51.5168,-3.2839,3,4,3,12,9,6,9,24,1,no,yes,3,no,1,133144,59914,33286,39943,266.29,44381,121.6,3712,7.42,1385.72,1850,89.35
2020-08-18,CT1,Devon,51.9642,-3.553,4,2,2,7,11,4,3,5,3,no,yes,2,no,1,133603,60121,33400,40080,267.21,33400,91.5,17229,34.46,1798.41,1578,159.69
2020-08-19,TR1,Yorkshire,50.8983,-3.8854,2,1,1,10,16,2,5,24,2,yes,no,1,no,3,126996,57148,31749,38098,253.99,63498,174.0,5800,11.6,1825.54,1555,44.2
2020-08-20,CM1,Leicestershire,52.8904,-0.5419,2,2,2,15,14,5,3,20,3,no,no,1,no,1,163395,73527,40848,49018,326.79,81697,223.8,15591,31.18,1195.19,1512,23.57
2020-08-21,LE1,Suffolk,54.7899,-0.5368,3,1,3,7,8,4,4,9,2,yes,yes,4,no,0,113174,50928,28293,33952,226.35,37724,103.4,15795,31.59,474.13,1736,116.73
2020-08-22,CH1,Suffolk,52.5154,1.428,3,2,2,6,4,6,5,20,1,no,no,0,no,0,90513,40730,22628,27153,181.03,30171,82.7,5049,10.1,1386.51,1619,173.19
2020-08-23,IP1,Cornwall,50.4146,-1.8108,5,3,1,10,7,1,0,28,4,yes,yes,3,no,3,142489,64120,35622,42746,284.98,28497,78.1,6713,13.43,1522.66,274,116.82
2020-08-24,NR1,Devon,53.1,-2.1745,1,2,2,9,6,7,5,9,0,yes,no,2,no,1,65482,29466,16370,19644,130.96,65482,179.4,15990,31.98,1557.77,1242,161.27
2020-08-25,GU1,Cornwall,51.7011,-0.5657,4,1,3,7,5,1,5,14,0,yes,yes,2,no,0,98657,44395,24664,29597,197.31,24664,67.6,12758,25.52,1881.81,1185,179.62
2020-08-26,NR1,Surrey,54.2796,0.5408,3,2,1,12,10,2,0,13,4,yes,yes,2,no,1,130789,58855,32697,39236,261.58,43596,119.4,11892,23.78,1307.49,700,24.61
2020-08-27,DE1,Cornwall,52.1734,1.1523,3,1,2,19,19,1,6,26,3,no,yes,1,no,2,242182,108981,60545,72654,484.36,80727,221.2,10803,21.61,1039.0,1968,121.94
2020-08-28,YO1,Devon,50.9642,0.4172,1,3,2,8,16,4,9,28,1,yes,no,3,no,2,96513,43430,24128,28953,193.03,96513,264.4,18481,36.96,1104.59,1133,168.22
2020-08-29,DE1,Norfolk,50.9555,-1.6533,2,3,2,12,16,2,4,23,2,no,yes,4,no,3,138659,62396,34664,41597,277.32,69329,189.9,14434,28.87,778.78,1204,132.27
2020-08-30,EX1,Derbyshire,53.8438,-0.508,2,4,2,18,10,7,7,7,1,no,yes,1,no,2,151619,68228,37904,45485,303.24,75809,207.7,15489,30.98,303.08,267,122.39
2020-08-31,IP1,Derbyshire,51.3279,0.7096,2,1,2,12,18,6,4,13,4,no,yes,0,no,2,168066,75629,42016,50419,336.13,84033,230.2,7554,15.11,1491.44,1137,159.73
2020-09-01,YO1,Leicestershire,53.8362,-1.3016,3,2,1,6,11,4,9,26,3,no,yes,3,no,1,115737,52081,28934,34721,231.47,38579,105.7,6653,13.31,235.73,800,144.38
2020-09-02,CM1,Yorkshire,51.0294,-2.8082,4,2,1,4,18,6,4,24,3,no,yes,0,no,2,136219,61298,34054,40865,272.44,34054,93.3,10834,21.67,315.4,814,105.31
2020-09-03,GU1,Suffolk,51.6084,-3.0665,4,4,2,3,19,6,1,12,4,yes,yes,2,no,3,137564,61903,34391,41269,275.13,34391,94.2,10920,21.84,801.43,867,18.37
2020-09-04,TR1,Surrey,52.3274,-3.9991,3,3,1,5,13,2,3,8,1,no,yes,1,no,2,95537,42991,23884,28661,191.07,31845,87.2,3602,7.2,1875.92,1809,126.53
2020-09-05,IP1,Suffolk,54.716,-0.0497,3,1,2,15,18,2,3,15,0,yes,no,3,no,0,191556,86200,47889,57466,383.11,63852,174.9,15573,31.15,1069.64,109,50.5
2020-09-06,IP1,Kent,54.6587,-3.389,2,2,2,14,NULL,4,NULL,8,1,yes,yes,1,no,3,102654,46194,25663,30796,205.31,51327,140.6,4754,9.51,587.32,1490,58.28
2020-09-07,DE1,Leicestershire,51.0344,-2.6589,6,3,1,3,NULL,2,9,16,3,yes,yes,3,no,3,165965,74684,41491,49789,331.93,27660,75.8,9970,19.94,1814.69,1169,139.11
2020-09-08,EX1,Yorkshire,51.7911,-2.3617,3,3,2,12,4,4,7,27,3,yes,yes,2,no,3,108680,48906,27170,32604,217.36,36226,99.2,13008,26.02,1229.04,844,96.09
2020-09-09,LA1,Cheshire,50.747,-0.9179,2,3,2,8,9,1,2,11,4,no,no,3,no,2,97450,43852,24362,29235,194.9,48725,133.5,8260,16.52,865.66,449,146.19
2020-09-10,LE1,Cornwall,52.5499,-1.8112,2,1,1,11,9,7,0,12,1,no,no,2,no,2,106610,47974,26652,31983,213.22,53305,146.0,4105,8.21,1488.3,917,84.59
2020-09-11,DE1,Essex,52.3029,-0.2893,3,4,2,3,14,1,6,14,0,no,yes,1,no,3,83060,37377,20765,24918,166.12,27686,75.9,3025,6.05,994.02,1871,175.31
2020-09-12,IP1,Devon,54.5038,-3.694,3,1,3,14,NULL,7,8,27,1,yes,yes,1,no,1,153223,68950,38305,45966,306.45,51074,139.9,2602,5.2,1513.96,1715,91.14
2020-09-13,CT1,Suffolk,54.65,-3.3183,1,4,2,7,16,5,5,28,3,yes,yes,1,no,3,101441,45648,25360,30432,202.88,101441,277.9,7366,14.73,593.08,1992,103.83
2020-09-14,GU1,Cornwall,51.9178,-1.2543,4,3,2,3,13,3,NULL,17,1,no,no,2,no,0,98378,44270,24594,29513,196.76,24594,67.4,1760,3.52,470.33,734,33.99
2020-09-15,LE1,Surrey,52.4587,-2.1467,4,3,1,4,18,3,1,28,3,no,no,0,no,0,123713,55670,30928,37113,247.43,30928,84.7,8012,16.02,1029.69,1265,105.68
2020-09-16,DE1,Suffolk,54.4812,-2.373,3,3,1,16,5,1,0,18,3,yes,no,0,no,0,103855,46734,25963,31156,207.71,34618,94.8,17137,34.27,775.27,1921,55.56
2020-09-17,GU1,Cheshire,54.0335,-3.6313,1,1,1,4,14,5,5,20,2,no,yes,3,no,0,68493,30821,17123,20547,136.99,68493,187.7,4941,9.88,1289.28,1639,154.97
2020-09-18,CT1,Derbyshire,50.0183,0.9265,2,1,2,7,12,3,7,11,0,yes,no,1,no,3,76025,34211,19006,22807,152.05,38012,104.1,16807,33.61,1619.83,1930,145.67
2020-09-19,CH1,Yorkshire,51.6003,-0.195,5,1,2,12,14,4,0,20,4,yes,yes,0,no,3,191156,86020,47789,57346,382.31,38231,104.7,10205,20.41,1822.71,998,13.01
2020-09-20,CT1,Leicestershire,52.1089,-3.3311,4,1,1,8,16,4,0,21,0,no,yes,4,no,3,136266,61319,34066,40879,272.53,34066,93.3,17029,34.06,1568.95,923,103.82
2020-09-21,CT1,Yorkshire,51.1486,-3.6422,2,2,2,7,9,2,0,24,1,no,no,1,no,3,83099,37394,20774,24929,166.2,41549,113.8,13215,26.43,815.15,888,18.62
2020-09-22,GU1,Derbyshire,50.9979,1.3618,2,2,1,4,4,3,9,23,2,yes,yes,4,no,3,62313,28040,15578,18693,124.63,31156,85.4,9552,19.1,1509.26,761,118.16
2020-09-23,NR1,Suffolk,50.1889,-0.2536,2,3,1,11,12,6,4,16,3,yes,yes,0,no,1,124674,56103,31168,37402,249.35,62337,170.8,5036,10.07,1153.8,1191,181.31
2020-09-24,GU1,Surrey,53.2168,-1.704,2,2,2,12,11,4,6,13,0,no,yes,2,no,1,113074,50883,28268,33922,226.15,56537,154.9,17786,35.57,1830.95,890,174.76
2020-09-25,LA1,Yorkshire,51.3126,-0.1405,3,3,2,10,13,3,3,12,3,no,yes,4,no,1,139823,62920,34955,41946,279.65,46607,127.7,13876,27.75,1472.39,1372,56.32
2020-09-26,EX1,Yorkshire,50.2617,0.1598,5,3,2,8,4,2,0,13,3,no,no,4,no,3,125889,56650,31472,37766,251.78,25177,69.0,7393,14.79,470.43,1511,36.62
2020-09-27,YO1,Cheshire,51.1549,0.2898,2,2,2,7,19,1,0,9,2,no,yes,1,no,2,106621,47979,26655,31986,213.24,53310,146.1,6564,13.13,340.57,1193,160.3
2020-09-28,NR1,Devon,54.0096,-1.3717,1,2,2,20,11,5,9,25,0,yes,yes,3,yes,3,140857,63385,35214,42257,281.71,140857,385.9,5557,11.11,1178.91,521,113.77
